institution_id,institution_name,alternate_names,country,region,institution_type,recognition_status,active_status,official_website,source_database,dataset_release,access_date,graduate_degree_authority,relevant_graduate_field_signal,screening_status,exclusion_reason,ror_id,ipeds_unitid,eter_id,dli_number,manual_verification,notes
ror:05brv9741,Pädagogische Hochschule Vorarlberg,,Austria,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.ph-vorarlberg.ac.at,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05brv9741,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01pmm8272,Seeburg Castle University,Privatuniversität Schloss Seeburg,Austria,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.uni-seeburg.at/,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01pmm8272,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:02frbs640,Sigmund Freud Privatuniversität - Standort Linz,SFU Linz | Sigmund Freud Private University - Campus Linz | Sigmund Freud Uni Linz | Sigmund Freud University Linz | Sigmund Freud Universität Linz,Austria,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.sfu-linz.ac.at,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/02frbs640,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04hwbg047,Sigmund Freud Privatuniversität Wien,SFU | SFU Vienna | SFU Wien | Sigmund Freud Private University Vienna | Sigmund Freud Uni | Sigmund Freud University | Sigmund Freud Universität,Austria,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.sfu.ac.at,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04hwbg047,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:02wmjy128,Stella Vorarlberg Privathochschule für Musik,Stella Vorarlberg | VLK,Austria,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://stella-musikhochschule.ac.at,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/02wmjy128,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04dr8r009,Tgm,Technologisches Gewerbemuseum,Austria,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.tgm.ac.at,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04dr8r009,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04d836q62,TU Wien,TUW | Technische Universität Wien | Vienna University of Technology,Austria,Europe,education | funder,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.tuwien.at,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04d836q62,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:02d0kps43,UMIT TIROL - Private University for Health Sciences and Health Technology,"Private Universität für Gesundheitswissenschaften, Medizinische Informatik und Technik | Private Universität für Medizinische Informatik und Technik Tirol | UMIT | UMIT - Private Universität für Gesundheitswissenschaften, Medizinische Informatik und Technik | UMIT TIROL - Privatuniversität für Gesundheitswissenschaften und -technologie",Austria,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://www.umit-tirol.at,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/02d0kps43,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:04r45q768,Universities Austria,Österreichische Universitätenkonferenz,Austria,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://uniko.ac.at,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/04r45q768,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:01eajxh73,University College for Agrarian and Environmental Pedagogy,Hochschule für Agrar- und Umweltpädagogik,Austria,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.agrarumweltpaedagogik.ac.at/en/index.html,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/01eajxh73,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:000fpja48,University College of Teacher Education Tyrol,PHT | Pedagocial University Tyrol | Pädagogische Hochschule Tirol,Austria,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,https://ph-tirol.ac.at,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/000fpja48,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
ror:05yjy4360,University of Applied Arts Vienna,Universität für angewandte Kunst Wien,Austria,Europe,education,ROR v2 active education organization; ROR is not an accreditation authority,active,http://www.dieangewandte.at/jart/prj3/angewandte-2016/main.jart?rel=en&content-id=1436195997896&reserve-mode=active,ROR v2; national recognition source directory,v2.10 (2026-07-20),2026-09-09,Unverified — institution-level national-registry cross-check required,No positive official-program seed signal; not a negative finding,program_screened_out,Outside the bounded positive-signal official-program seed screen; exhaustive catalog verification remains required,https://ror.org/05yjy4360,,,,Required,EHESO/ETER crosswalk unavailable because the HEI API required authorization at freeze time.
